1,2,3,2,0,0
0,2,0,1,2,0
1,6,4,0,1,2
0,8,2,1,0,1
0,12,4,0,1,0
2,16,4,0,0,1
0,19,3,2,0,0
1,20,1,0,2,0
1,22,2,1,0,2
0,24,2,1,1,0
1,25,1,0,1,1
0,27,2,1,0,1
1,28,1,0,1,0
2,31,3,1,0,1
2,1,1,2,1,0
1,3,2,2,2,1
2,5,2,1,2,2
0,7,2,2,1,2
0,9,2,0,2,1
0,10,1,0,0,2
0,13,3,0,0,0
2,16,3,0,0,0
1,19,3,2,0,0
2,23,4,1,2,0
1,26,3,2,1,2
0,29,3,1,2,1
1,30,1,0,1,2
1,4,5,1,0,1
2,7,3,1,1,0
0,8,1,2,1,1
0,12,4,0,2,1
1,16,4,0,0,2
0,21,5,1,0,0
0,23,2,0,1,0
1,28,5,0,0,1
2,29,1,1,0,0
0,1,2,2,1,0
0,4,3,0,2,1
1,11,7,0,0,2
0,13,2,1,0,0
0,16,3,0,1,0
0,19,3,0,0,1
1,19,0,0,0,0
2,23,4,1,0,0
2,24,1,2,1,0
2,25,1,2,2,1
0,27,2,2,2,2
2,31,4,0,2,2
0,2,2,2,0,2
1,6,4,0,2,0
0,9,3,1,0,2
0,10,1,0,1,0
0,13,3,0,0,1
2,15,2,0,0,0
2,17,2,2,0,0
1,20,3,2,2,0
2,22,2,1,2,2
2,22,0,2,1,2
1,27,5,2,2,1
2,30,3,1,2,2
2,1,1,2,1,2
2,7,6,2,2,1
1,9,2,2,2,2
1,11,2,1,2,2
2,14,3,1,1,2
0,20,6,2,1,1
1,23,3,0,2,1
2,24,1,1,0,2
2,25,1,2,1,0
2,27,2,2,2,1
2,29,2,2,2,2
0,1,3,2,2,2
2,6,5,0,2,2
2,8,2,2,0,2
2,11,3,2,2,0
0,12,1,2,2,2
2,16,4,0,2,2
1,18,2,2,0,2
1,22,4,1,2,0
2,24,2,1,1,2
2,27,3,2,1,1
0,30,3,2,2,1
2,6,7,0,2,2
0,10,4,2,0,2
2,13,3,0,2,0
2,15,2,2,0,2
1,17,2,2,2,0
2,19,2,1,2,2
0,22,3,2,1,2
0,23,1,0,2,1
0,28,5,0,0,2
1,2,2,0,0,0
2,5,3,1,0,0
2,8,3,2,1,0
2,10,2,2,2,1
2,14,4,2,2,2
0,17,3,2,2,2
2,21,4,0,2,2
2,24,3,2,0,2
0,27,3,2,2,0
0,30,3,0,2,2
0,31,1,0,0,2
1,3,3,0,0,0
2,6,3,1,0,0
2,10,4,2,1,0
0,14,4,2,2,1
2,16,2,0,2,2
0,19,3,2,0,2
0,21,2,0,2,0
2,24,3,0,0,2
1,25,1,2,0,0
2,28,3,1,2,0
0,30,2,2,1,2
1,5,5,0,2,1
2,9,4,1,0,2
0,10,1,2,1,0
2,13,3,0,2,1
2,15,2,2,0,2
2,17,2,2,2,0
0,18,1,2,2,2
0,21,3,0,2,2
2,23,2,0,0,2
0,24,1,2,0,0
2,25,1,0,2,0
2,29,4,2,0,2
0,1,3,2,2,0
0,4,3,0,2,2
1,7,3,0,0,2
1,9,2,1,0,0
0,12,3,1,1,0
2,14,2,0,1,1
0,17,3,2,0,1
2,21,4,0,2,0
2,24,3,2,0,2
0,26,2,2,2,0
2,30,4,0,2,2
1,3,3,2,0,2
1,6,3,1,2,0
2,9,3,1,1,2
2,12,3,2,1,1
0,12,0,2,2,1
0,15,3,0,2,2
2,18,3,0,0,2
0,19,1,2,0,0
2,22,3,0,2,0
0,26,4,2,0,2
1,29,3,0,2,0
1,31,2,1,0,2
0,2,2,1,1,0
1,6,4,0,1,1
2,8,2,1,0,1
2,10,2,2,1,0
2,17,7,2,2,1
0,20,3,2,2,2
2,23,3,0,2,2
1,28,5,2,0,2
0,30,2,1,2,0
1,4,5,0,1,2
0,6,2,1,0,1
0,10,4,0,1,0
0,11,1,0,0,1
2,13,2,0,0,0
0,16,3,2,0,0
0,21,5,0,2,0
1,24,3,0,0,2
2,27,3,1,0,0
0,1,4,2,1,0
0,4,3,0,2,1
1,9,5,0,0,2
2,17,8,1,0,0
2,21,4,2,1,0
0,22,1,2,2,1
0,24,2,0,2,2
2,26,2,0,0,2
2,31,5,2,0,0
2,2,2,2,2,0
0,9,7,2,2,2
2,14,5,0,2,2
1,16,2,2,0,2
1,18,2,1,2,0
2,20,2,1,1,2
0,23,3,2,1,1
0,28,5,0,2,1
2,30,2,0,0,2
2,5,5,2,0,0
0,6,1,2,2,0
2,9,3,0,2,2
2,14,5,2,0,2
0,14,0,2,2,0
2,17,3,0,2,2
0,21,4,2,0,2
2,24,3,0,2,0
0,25,1,2,0,2
0,26,1,0,2,0
2,28,2,0,0,2
2,7,10,2,0,0
0,10,3,2,2,0
2,12,2,0,2,2
0,17,5,2,0,2
0,23,6,0,2,0
0,25,2,0,0,2
1,31,6,0,0,0
2,1,1,1,0,0
2,5,4,2,1,0
0,9,4,2,2,1
0,14,5,0,2,2
2,15,1,0,0,2
0,21,6,2,0,0
0,25,4,0,2,0
2,28,3,0,0,2
0,1,2,2,0,0
0,2,1,0,2,0
0,4,2,0,0,2
0,6,2,0,0,0
2,8,2,0,0,0
2,18,10,2,0,0
2,20,2,2,2,0
2,21,1,2,2,2
0,25,4,2,2,2
2,27,2,0,2,2
2,28,1,2,0,2
0,2,5,2,2,0
2,3,1,0,2,2
2,4,1,2,0,2
1,8,4,2,2,0
0,14,6,1,2,2
0,17,3,0,1,2
2,19,2,0,0,1
2,21,2,2,0,0
2,24,3,2,2,0
2,26,2,2,2,2
1,29,3,2,2,2
0,2,3,1,2,2
2,5,3,0,1,2
2,8,3,2,0,1
2,10,2,2,2,0
1,13,3,2,2,2
1,15,2,1,2,2
0,17,2,1,1,2
2,24,7,0,1,1
2,27,3,2,0,1
2,31,4,2,2,0
1,3,3,2,2,2
0,5,2,1,2,2
1,7,2,0,1,2
2,10,3,1,0,1
2,12,2,2,1,0
2,17,5,2,2,1
1,20,3,2,2,2
2,22,2,1,2,2
0,24,2,2,1,2
2,26,2,0,2,1
2,28,2,2,0,2
2,2,4,2,2,0
2,8,6,2,2,2
2,10,2,2,2,2
2,12,2,2,2,2
2,16,4,2,2,2
2,19,3,2,2,2
0,20,1,2,2,2
2,24,4,0,2,2
1,29,5,2,0,2
0,31,2,1,2,0
0,2,2,0,1,2
2,7,5,0,0,1
0,9,2,2,0,0
1,14,5,0,2,0
2,16,2,1,0,2
2,20,4,2,1,0
1,24,4,2,2,1
2,25,1,1,2,2
0,28,3,2,1,2
0,29,1,0,2,1
2,31,2,0,0,2
2,4,4,2,0,0
1,6,2,2,2,0
2,8,2,1,2,2
2,11,3,2,1,2
1,13,2,2,2,1
0,16,3,1,2,2
2,20,4,0,1,2
2,22,2,2,0,1
2,25,3,2,2,0
2,27,2,2,2,2
0,30,3,2,2,2
2,2,2,0,2,2
1,4,2,2,0,2
2,7,3,1,2,0
2,9,2,2,1,2
0,13,4,2,2,1
2,16,3,0,2,2
2,18,2,2,0,2
2,20,2,2,2,0
0,22,2,2,2,2
0,24,2,0,2,2
0,27,3,0,0,2
1,30,3,0,0,0
1,1,2,1,0,0
0,3,2,1,1,0
1,6,3,0,1,1
2,7,1,1,0,1
2,11,4,2,1,0
2,11,0,2,2,1
0,13,2,2,2,2
0,15,2,0,2,2
2,17,2,0,0,2
2,20,3,2,0,0
1,22,2,2,2,0
0,25,3,1,2,2
2,29,4,0,1,2
1,1,2,2,0,1
2,4,3,1,2,0
0,6,2,2,1,2
0,8,2,0,2,1
2,12,4,0,0,2
0,15,3,2,0,0
2,16,1,0,2,0
1,16,0,2,0,2
2,18,2,1,2,0
2,20,2,2,1,2
0,23,3,2,2,1
0,24,1,0,2,2
0,25,1,0,0,2
2,27,2,0,0,0
0,30,3,2,0,0
0,31,1,0,2,0
0,1,1,0,0,2
2,4,3,0,0,0
2,10,6,2,0,0
1,12,2,2,2,0
1,15,3,1,2,2
2,17,2,1,1,2
0,20,3,2,1,1
0,22,2,0,2,1
0,24,2,0,0,2
0,25,1,0,0,0
2,27,2,0,0,0
1,31,4,2,0,0
0,2,2,1,2,0
2,4,2,0,1,2
2,5,1,2,0,1
0,7,2,2,2,0
0,10,3,0,2,2
2,12,2,0,0,2
0,14,2,2,0,0
1,16,2,0,2,0
1,19,3,1,0,2
1,23,4,1,1,0
2,26,3,1,1,1
2,28,2,2,1,1
1,3,3,2,2,1
1,5,2,1,2,2
1,7,2,1,1,2
2,13,6,1,1,1
0,16,3,2,1,1
1,19,3,0,2,1
2,21,2,1,0,2
1,23,2,2,1,0
0,25,2,1,2,1
2,26,1,0,1,2
0,28,2,2,0,1
0,30,2,0,2,0
0,2,3,0,0,2
1,4,2,0,0,0
0,7,3,1,0,0
0,9,2,0,1,0
0,11,2,0,0,1
2,13,2,0,0,0
2,16,3,2,0,0
2,18,2,2,2,0
1,20,2,2,2,2
0,23,3,1,2,2
1,25,2,0,1,2
1,27,2,1,0,1
2,29,2,1,1,0
0,2,3,2,1,1
1,4,2,0,2,1
2,9,5,1,0,2
0,11,2,2,1,0
1,14,3,0,2,1
0,16,2,1,0,2
2,19,3,0,1,0
0,21,2,2,0,1
1,23,2,0,2,0
2,25,2,1,0,2
2,28,3,2,1,0
0,30,2,2,2,1
2,2,3,0,2,2
1,4,2,2,0,2
0,6,2,1,2,0
2,8,2,0,1,2
1,11,3,2,0,1
2,13,2,1,2,0
1,16,3,2,1,2
2,18,2,1,2,1
2,20,2,2,1,2
0,22,2,2,2,1
2,24,2,0,2,2
0,25,1,2,0,2
0,27,2,0,2,0
0,29,2,0,0,2
0,2,3,0,0,0
